run_id,seed,model,persona,memory_type,risk_aversion,risk_aversion_level,aggressiveness,aggressiveness_level,profit_orientation,profit_orientation_level,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,8,B13,buyer,bid,13,13,True,13,S1,0
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,9,S4,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,9,B24,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,9,S3,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,9,B14,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,9,B12,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,9,S1,seller,ask,12,12,True,13,B14,1
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,9,B16,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,9,B9,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,9,B20,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,9,B18,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,9,S2,seller,ask,24,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,10,S3,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,10,S4,seller,ask,13,12,True,13,B9,1
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,10,S2,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,10,B16,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,10,B12,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,10,B8,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,11,B20,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,11,B16,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,11,B12,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,11,B24,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,11,S3,seller,ask,23,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,11,S1,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,11,S2,seller,ask,25,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,11,S4,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,11,B18,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,11,B3,buyer,bid,13,15,True,12,S1,3
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,12,S2,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,12,B8,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,12,B16,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,12,B12,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,12,S3,seller,ask,19,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,13,S3,seller,ask,20,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,13,B24,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,13,S2,seller,ask,26,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,13,S4,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,13,B18,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,13,B6,buyer,bid,13,13,True,12,S4,1
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,13,B12,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,2,13,B20,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,B7,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,B16,buyer,bid,18,20,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,B24,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,S1,seller,ask,17,12,True,18,B16,6
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,B12,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,B13,buyer,bid,10,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,B20,buyer,bid,11,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,B3,buyer,bid,12,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,B19,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,B8,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,B23,buyer,bid,20,20,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,S4,seller,ask,21,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,B15,buyer,bid,19,20,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,S2,seller,ask,19,12,True,20,B23,8
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,S3,seller,ask,21,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,B21,buyer,bid,19,20,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,1,B4,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,B15,buyer,bid,20,20,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,B12,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,B9,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,B5,buyer,bid,14,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,B3,buyer,bid,13,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,S2,seller,ask,22,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,S4,seller,ask,19,12,True,20,B15,8
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,S1,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,B21,buyer,bid,20,20,True,18,S1,2
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,S3,seller,ask,20,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,B13,buyer,bid,11,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,B22,buyer,bid,16,17,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,B7,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,2,B20,buyer,bid,12,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,3,B13,buyer,bid,12,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,3,B22,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,3,B2,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,3,B19,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,3,B14,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,3,S1,seller,ask,16,12,True,17,B7,5
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,3,B8,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,3,S2,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,3,B10,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,3,S4,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,3,S3,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,3,B3,buyer,bid,14,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,3,B11,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,4,B3,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,4,B4,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,4,S4,seller,ask,17,12,True,17,B11,5
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,4,S3,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,4,S2,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,4,S1,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,4,B5,buyer,bid,14,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,4,B17,buyer,bid,14,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,4,B12,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,4,B24,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,4,B20,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,4,B13,buyer,bid,13,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,4,B9,buyer,bid,6,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,B10,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,S1,seller,ask,14,12,True,14,B5,2
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,S2,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,B22,buyer,bid,16,17,True,14,S2,3
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,B12,buyer,bid,1,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,B9,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,B8,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,B14,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,S4,seller,ask,16,12,True,17,B14,5
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,B13,buyer,bid,14,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,S3,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,B2,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,B17,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,5,B19,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,6,B3,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,6,B4,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,6,S3,seller,ask,15,12,True,15,B17,3
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,6,B12,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,6,S4,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,6,S2,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,6,B20,buyer,bid,12,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,6,B9,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,6,S1,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,6,B13,buyer,bid,15,15,True,13,S2,2
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,7,B24,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,7,S3,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,7,B19,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,7,S4,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,7,S2,seller,ask,12,12,True,13,B19,1
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,7,B18,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,7,B2,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,7,B10,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,7,S1,seller,ask,12,12,True,13,B18,1
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,8,B3,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,8,S3,seller,ask,13,12,True,15,B3,3
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,8,B4,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,8,S4,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,9,S4,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,9,S3,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,9,B20,buyer,bid,12,13,True,12,S4,1
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,9,S2,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,9,S1,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,seeking,4,none,0,none,0,20260427_001106,3,10,B8,buyer,bid,13,13,True,12,S2,1
